CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,TotalRevenue,TotalProfit,CostPressure,ChannelLeverage,GrowthMomentum,Cluster,GrowthPotentialScore,Recommendation,ClusterLabel
Burgers,26214,Urban Burgers Corner,Cafe,CBD,0.0,37.88,1694,370,14015.6,596,331,397,22576.48,12538.28,15038.36,0.258535533044487,0.356650849501602,0.33,18,5.31,2108.07,5393.39,1237.5,687.27,3678.9,0.28,0.45,0.25,0.3,64168.72,0.5641432020657491,0.615186382546089,0.4999999999999998,1677.06,0,0.32565728082629963,Reduce Costs,High Revenue Leaders
Burgers,25528,Lucky Burgers Bistro,QSR,North Shore,0.6666666666666679,36.79,1652,361,13281.19,581,323,387,21374.99,11883.17,14237.73,0.204108449220657,0.449127485696226,0.28,10,2.95,1141.65,4605.44,1427.08,793.37,3795.48,0.28,0.45,0.25,0.3,60777.08,0.5541411227919029,0.653235934916883,0.4999999999999998,1701.56,0,0.5883231157834283,Optimize Operations,High Revenue Leaders
Burgers,25973,King Burgers Kitchen,Full-service,West Auckland,0.8333333333333357,37.44,591,153,5728.32,197,110,131,7375.68,4118.4,4904.64,0.372759494010825,0.487910197372548,0.27,13,3.84,503.04,798.13,-963.78,-538.15,180.33,0.35,0.45,0.25,0.3,22127.04,0.2574295436326697,0.8606696913833729,0.4999999999999998,614.64,3,0.5363051507864022,Optimize Operations,High Growth Scalable Leaders
Burgers,25730,Top Burgers Eatery,QSR,CBD,0.0,39.64,1809,395,15657.8,636,354,424,25211.04,14032.56,16807.36,0.239658871367574,0.433120136964135,0.32,5,1.48,627.52,5123.56,182.05,101.33,4872.2,0.28,0.45,0.25,0.3,71708.76,0.5450298566152988,0.672779008331709,0.4999999999999998,1790.91,0,0.3180119426461195,Reduce Costs,High Revenue Leaders
Burgers,26135,King Burgers Tavern,Full-service,CBD,0.0,34.74,1202,395,13722.3,363,202,242,12610.62,7017.48,8407.08,0.380201764998492,0.464409941108897,0.31,18,5.31,1285.02,2132.28,-1949.75,-1084.98,21.34,0.49,0.45,0.25,0.3,41757.479999999996,0.2479080135640004,0.844611706107389,0.4999999999999998,1189.98,2,0.19916320542560012,Reduce Costs,Stable Local Performers
Burgers,26380,Classic Burgers Tavern,Full-service,CBD,0.0,39.01,1834,505,19700.05,598,332,399,23327.98,12951.32,15564.99,0.393061458598822,0.511228195345029,0.28,11,3.25,1296.75,1885.5,-4299.11,-2386.79,192.98,0.38,0.45,0.25,0.3,71544.34,0.14870162526799596,0.904289653943851,0.4999999999999998,1815.66,1,0.15948065010719836,Reduce Costs,Overextended Low Return
Burgers,25895,Top Burgers Corner,Full-service,West Auckland,0.8333333333333357,46.39,1073,376,17442.64,314,174,209,14566.46,8071.86,9695.51,0.377299415611196,0.472256360342726,0.31,6,1.77,369.93,2624.14,-2324.16,-1287.91,1088.7,0.54,0.45,0.25,0.3,49776.47,0.27404882539663933,0.8495557759539221,0.4999999999999998,1115.92,1,0.54295286349199,Optimize Operations,Overextended Low Return
Burgers,25330,Urban Burgers Tavern,Ghost Kitchen,North Shore,0.6666666666666679,44.91,1161,65,2919.15,493,274,329,22140.63,12305.34,14775.39,0.262536822527181,0.2416238550446,0.27,17,5.02,1651.58,1447.43,5000.22,2779.03,5674.64,0.06,0.45,0.25,0.3,52140.51,0.6680871931906309,0.5041606775717811,0.4999999999999998,1195.83,0,0.6339015439429195,Optimize Operations,High Revenue Leaders
Burgers,25170,Lucky Burgers Tavern,QSR,West Auckland,0.8333333333333357,46.04,1530,334,15377.36,538,299,359,24769.52,13765.96,16528.36,0.217860502731055,0.394324672338553,0.29,12,3.54,1270.86,5963.57,2422.83,1346.51,5139.08,0.28,0.45,0.25,0.3,70441.20000000001,0.6673063340112493,0.612185175069608,0.4999999999999998,1591.2,0,0.700255866937834,Optimize Operations,High Revenue Leaders
Burgers,25442,Classic Burgers Grill,Cafe,West Auckland,0.8333333333333357,43.24,1155,318,13750.32,377,209,251,16301.48,9037.16,10853.24,0.264888013489544,0.398093697498553,0.3,4,1.18,296.18,4634.11,603.45,334.54,3361.56,0.38,0.45,0.25,0.3,49942.2,0.5092088402949959,0.662981710988097,0.4999999999999998,1201.2,0,0.6370168694513326,Optimize Operations,High Revenue Leaders
Burgers,26588,Lucky Burgers Corner,Cafe,West Auckland,0.8333333333333357,38.95,2083,540,21033.0,694,386,463,27031.3,15034.7,18033.85,0.248576239868999,0.371197632467374,0.33,10,2.95,1365.85,7997.3,1357.68,755.13,5491.09,0.35,0.45,0.25,0.3,81132.85,0.6867202556681509,0.6197738723363729,0.4999999999999998,2166.32,0,0.7080214356005946,Optimize Operations,High Revenue Leaders
Burgers,25294,Lucky Burgers Tavern,Ghost Kitchen,CBD,0.0,34.43,998,82,2823.26,412,229,275,14185.16,7884.47,9468.25,0.262558714870829,0.207000498892739,0.33,9,2.66,731.5,1497.57,2843.28,1580.37,4290.85,0.09,0.45,0.25,0.3,34361.14,0.543244236937115,0.469559213763568,0.4999999999999998,988.02,2,0.317297694774846,Reduce Costs,Stable Local Performers
Burgers,25174,Classic Burgers Corner,Full-service,North Shore,0.6666666666666679,33.99,1728,544,18490.56,533,296,355,18116.67,10061.04,12066.45,0.383637686388101,0.547367854113691,0.32,15,4.43,1572.65,1275.75,-4547.38,-2525.38,-740.13,0.46,0.45,0.25,0.3,58734.72,0.09732625617026502,0.9310055405017921,0.4999999999999998,1779.8400000000001,1,0.40559716913477317,Reduce Costs,Overextended Low Return
Burgers,25376,Top Burgers House,Ghost Kitchen,South Auckland,1.0,43.85,1531,100,4385.0,644,358,429,28239.4,15698.3,18811.65,0.29566688031191,0.349170912150294,0.29,16,4.72,2024.88,1557.39,1840.14,1022.94,4656.31,0.07,0.45,0.25,0.3,67134.35,0.5130191562088421,0.644837792462204,0.4999999999999998,1607.55,0,0.7052076624835368,Optimize Operations,High Revenue Leaders
Burgers,25418,Top Burgers Eatery,Cafe,North Shore,0.6666666666666679,43.29,1941,593,25670.97,607,337,404,26277.03,14588.73,17489.16,0.239532025568187,0.372590851527639,0.27,6,1.77,715.08,9957.18,3097.46,1719.68,6068.57,0.44,0.45,0.25,0.3,84025.89,0.8262709461547941,0.612122877095826,0.4999999999999998,1999.23,0,0.6971750451285849,Optimize Operations,High Revenue Leaders
Burgers,25015,Lucky Burgers Grill,QSR,CBD,0.0,34.71,1299,276,9579.96,460,256,307,15966.6,8885.76,10655.97,0.221846213359386,0.446916462201625,0.32,3,0.89,273.23,3173.24,179.42,99.85,3256.42,0.27,0.45,0.25,0.3,45088.29,0.44997935368927333,0.668762675561011,0.4999999999999998,1286.01,2,0.2799917414757093,Reduce Costs,Stable Local Performers
Burgers,26027,Urban Burgers Bistro,Cafe,West Auckland,0.8333333333333357,38.25,1123,303,11589.75,369,205,246,14114.25,7841.25,9409.5,0.243503914065659,0.42334763079416,0.3,13,3.84,944.64,3861.11,467.87,259.93,2190.12,0.37,0.45,0.25,0.3,42954.75,0.45184564173818764,0.666851544859819,0.4999999999999998,1167.92,3,0.6140715900286093,Optimize Operations,High Growth Scalable Leaders
Burgers,26391,Classic Burgers Bistro,Ghost Kitchen,North Shore,0.6666666666666679,43.92,805,45,1976.4,342,190,228,15020.64,8344.8,10013.76,0.295922063931357,0.23290582903428,0.28,14,4.13,941.64,931.22,2871.53,1595.29,3776.56,0.06,0.45,0.25,0.3,35355.6,0.5156234400454298,0.528827892965637,0.4999999999999998,829.15,3,0.5729160426848391,Optimize Operations,High Growth Scalable Leaders
Burgers,26514,Lucky Burgers Corner,QSR,West Auckland,0.8333333333333357,36.38,638,106,3856.28,239,133,160,8694.82,4838.54,5820.8,0.248522782940418,0.386922581051476,0.31,17,5.02,803.2,1405.82,474.34,263.96,1318.8,0.2,0.45,0.25,0.3,23210.44,0.36356010019916823,0.635445363991894,0.4999999999999998,663.52,3,0.5787573734130016,Optimize Operations,High Growth Scalable Leaders
Burgers,26677,Top Burgers Tavern,Cafe,South Auckland,1.0,34.3,1342,333,11421.9,454,252,303,15572.2,8643.6,10392.9,0.216553137414157,0.409603461413644,0.29,13,3.84,1163.52,4270.0,1305.63,724.71,2721.8,0.33,0.45,0.25,0.3,46030.6,0.5115644632132261,0.6261565988278011,0.4999999999999998,1409.1000000000001,0,0.7046257852852905,Optimize Operations,High Revenue Leaders
Burgers,25181,King Burgers Cafe,Full-service,South Auckland,1.0,36.18,2043,594,21490.92,652,362,435,23589.36,13097.16,15738.3,0.370753841416445,0.5194696117891,0.28,9,2.66,1157.1,2359.2,-4015.46,-2229.44,570.6,0.41,0.45,0.25,0.3,73915.74,0.183107350965185,0.8902234532055451,0.4999999999999998,2145.15,1,0.5732429403860739,Optimize Operations,Overextended Low Return
Burgers,25468,Top Burgers House,Full-service,West Auckland,0.8333333333333357,32.39,1216,383,12405.37,375,208,250,12146.25,6737.12,8097.5,0.385193350294139,0.526770381326787,0.31,3,0.89,222.5,1092.12,-2696.03,-1495.4,490.37,0.46,0.45,0.25,0.3,39386.240000000005,0.20190760729359203,0.9119637316209259,0.4999999999999998,1264.64,1,0.5140963762507711,Optimize Operations,Overextended Low Return
Burgers,26586,King Burgers Bistro,Full-service,West Auckland,0.8333333333333357,36.69,1582,498,18271.62,488,271,325,17904.72,9942.99,11924.25,0.357282414881047,0.527841170760803,0.28,12,3.54,1150.5,2098.98,-2956.49,-1641.82,219.32,0.46,0.45,0.25,0.3,58043.579999999994,0.21066478458217103,0.88512358564185,0.4999999999999998,1645.28,1,0.5175992471662026,Optimize Operations,Overextended Low Return
Burgers,26141,Lucky Burgers Eatery,Full-service,West Auckland,0.8333333333333357,34.93,1402,378,13203.54,461,256,307,16102.73,8942.08,10723.51,0.391132951912005,0.514671805570833,0.28,9,2.66,816.62,1243.71,-2991.96,-1661.48,193.48,0.37,0.45,0.25,0.3,48971.86,0.18573905672317614,0.9058047574828381,0.4999999999999998,1458.0800000000002,1,0.5076289560226047,Optimize Operations,Overextended Low Return
Burgers,25268,King Burgers Corner,Cafe,CBD,0.0,37.1,904,253,9386.3,293,163,195,10870.3,6047.3,7234.5,0.217014490831643,0.400262145348825,0.28,16,4.72,920.4,3592.36,1116.63,621.2,1848.41,0.39,0.45,0.25,0.3,33538.399999999994,0.4624834836169992,0.617276636180468,0.4999999999999998,894.96,2,0.28499339344679964,Reduce Costs,Stable Local Performers
Burgers,25308,Urban Burgers House,QSR,West Auckland,0.8333333333333357,44.68,1854,334,14923.12,684,380,456,30561.12,16978.4,20374.08,0.241154740788043,0.358429965469986,0.31,15,4.43,2020.08,5975.45,2763.19,1535.11,6138.01,0.22,0.45,0.25,0.3,82836.72,0.7082999766514319,0.5995847062580291,0.4999999999999998,1928.16,0,0.716653323993907,Optimize Operations,High Revenue Leaders
Burgers,25067,Classic Burgers Kitchen,Full-service,CBD,0.0,43.14,1160,343,14797.02,368,204,245,15875.52,8800.56,10569.3,0.35827633588342,0.504268040694296,0.31,11,3.25,796.25,2033.93,-2739.23,-1518.49,656.56,0.42,0.45,0.25,0.3,50042.399999999994,0.22964128665785072,0.862544376577716,0.4999999999999998,1148.4,1,0.19185651466314024,Reduce Costs,Overextended Low Return
Burgers,26241,Top Burgers Eatery,QSR,South Auckland,1.0,38.16,1019,190,7250.4,373,207,249,14233.68,7899.12,9501.84,0.24545091053471,0.423436920926906,0.32,12,3.54,881.46,2400.7,158.17,87.78,2264.71,0.23,0.45,0.25,0.3,38885.04,0.4021222437308295,0.668887831461616,0.4999999999999998,1069.95,3,0.6608488974923318,Optimize Operations,High Growth Scalable Leaders
Burgers,26201,Classic Burgers House,Full-service,South Auckland,1.0,40.9,1340,409,16728.1,419,233,279,17137.1,9529.7,11411.1,0.385463857045397,0.521124046226032,0.32,11,3.25,906.75,1562.61,-3883.06,-2159.31,159.18,0.44,0.45,0.25,0.3,54805.99999999999,0.15633823103048644,0.906587903271429,0.4999999999999998,1407.0,1,0.5625352924121946,Optimize Operations,Overextended Low Return
Burgers,25272,Urban Burgers Eatery,QSR,CBD,0.0,32.02,1165,225,7204.5,423,235,282,13544.46,7524.7,9029.64,0.203551977090538,0.444050269783475,0.32,8,2.36,665.52,2538.85,438.81,243.78,2516.5,0.24,0.45,0.25,0.3,37303.3,0.4241284687732203,0.647602246874013,0.4999999999999998,1153.35,2,0.2696513875092881,Reduce Costs,Stable Local Performers
Burgers,25192,Lucky Burgers Bistro,Cafe,South Auckland,1.0,43.45,1384,351,15250.95,465,258,310,20204.25,11210.1,13469.5,0.23134801954031,0.434121696907096,0.32,9,2.66,824.6,5101.9,293.57,162.89,3681.36,0.34,0.45,0.25,0.3,60134.799999999996,0.5173571444355196,0.665469716447406,0.4999999999999998,1453.2,0,0.7069428577742078,Optimize Operations,High Revenue Leaders
Burgers,25435,Classic Burgers Bistro,QSR,West Auckland,0.8333333333333357,45.13,1249,225,10154.25,461,256,307,20804.93,11553.28,13854.91,0.213164031673223,0.396249585878104,0.33,18,5.31,1630.17,3966.11,1260.5,699.97,3781.37,0.22,0.45,0.25,0.3,56367.369999999995,0.52982293691973,0.609413617551327,0.4999999999999998,1298.96,0,0.6452625081012263,Optimize Operations,High Revenue Leaders
Burgers,25678,Urban Burgers Eatery,QSR,CBD,0.0,43.24,772,139,6010.36,285,158,190,12323.4,6831.92,8215.6,0.237665633372962,0.396260366705246,0.32,12,3.54,672.6,2200.24,567.79,314.77,2334.92,0.22,0.45,0.25,0.3,33381.28,0.4156031797714608,0.633926000078208,0.4999999999999998,764.28,2,0.26624127190858426,Reduce Costs,Stable Local Performers
Burgers,26286,King Burgers Tavern,QSR,South Auckland,1.0,45.42,1742,337,15306.54,632,351,422,28705.44,15942.42,19167.24,0.21829391522333,0.417047550738789,0.28,14,4.13,1742.86,5581.66,2430.16,1349.66,5246.64,0.24,0.45,0.25,0.3,79121.64,0.6602812637192803,0.635341465962119,0.4999999999999998,1829.1000000000001,0,0.7641125054877121,Expand Aggressively,High Revenue Leaders
Burgers,26246,Lucky Burgers Bistro,QSR,West Auckland,0.8333333333333357,38.73,1299,276,10689.48,460,256,307,17815.8,9914.88,11890.11,0.268982828743756,0.391698328708299,0.27,5,1.48,454.36,3627.14,1234.97,687.29,3580.18,0.27,0.45,0.25,0.3,50310.27,0.514424862471077,0.660681157452055,0.4999999999999998,1350.96,0,0.6391032783217651,Optimize Operations,High Revenue Leaders
Burgers,25399,Urban Burgers Corner,QSR,CBD,0.0,30.37,828,186,5648.82,289,160,193,8776.93,4859.2,5861.41,0.224838664345443,0.369480475550517,0.33,13,3.84,741.12,2291.62,664.25,367.75,1636.74,0.29,0.45,0.25,0.3,25146.36,0.4034267817393431,0.59431913989596,0.4999999999999998,819.72,2,0.2613707126957372,Reduce Costs,Stable Local Performers
Burgers,26074,Top Burgers Grill,Full-service,North Shore,0.6666666666666679,36.77,2031,559,20554.43,662,368,442,24341.74,13531.36,16252.34,0.378746072691865,0.537014340679161,0.28,16,4.72,2086.24,1731.5,-4765.15,-2648.9,-717.15,0.38,0.45,0.25,0.3,74679.87,0.10098535216802232,0.915760413371026,0.4999999999999998,2091.93,1,0.4070608075338761,Reduce Costs,Overextended Low Return
Burgers,25605,King Burgers Tavern,QSR,North Shore,0.6666666666666679,43.27,1706,373,16139.71,600,333,400,25962.0,14408.91,17308.0,0.23818274660036,0.420431646029465,0.28,6,1.77,708.0,5509.86,1593.69,884.5,5200.7,0.28,0.45,0.25,0.3,73818.62,0.6224930573285883,0.658614392629825,0.4999999999999998,1757.18,0,0.6156638895981025,Optimize Operations,High Revenue Leaders
Burgers,25807,Top Burgers Kitchen,Cafe,CBD,0.0,44.33,1736,513,22741.29,550,306,367,24381.5,13564.98,16269.11,0.258666134346277,0.40897305868566,0.32,11,3.25,1192.75,7558.31,301.38,167.67,4214.46,0.42,0.45,0.25,0.3,76956.88,0.5972827271979401,0.667639193031937,0.4999999999999998,1718.6399999999999,0,0.338913090879176,Reduce Costs,High Revenue Leaders
Burgers,26050,Top Burgers House,Ghost Kitchen,West Auckland,0.8333333333333357,32.95,1386,126,4151.7,567,315,378,18682.65,10379.25,12455.1,0.289802645903546,0.219370783341583,0.31,13,3.84,1451.52,2037.76,3378.32,1876.84,4661.77,0.1,0.45,0.25,0.3,45668.700000000004,0.5896384007002972,0.509173429245129,0.4999999999999998,1441.44,0,0.6691886936134531,Optimize Operations,High Revenue Leaders
Burgers,25403,Top Burgers Diner,Ghost Kitchen,South Auckland,1.0,34.3,637,57,1955.1,261,145,174,8952.3,4973.5,5968.2,0.276111770363059,0.269399675331078,0.3,13,3.84,668.16,888.57,1383.03,768.35,2044.32,0.1,0.45,0.25,0.3,21849.1,0.4067256655074026,0.545511445694137,0.4999999999999998,668.85,3,0.662690266202961,Optimize Operations,High Growth Scalable Leaders
Burgers,26578,King Burgers Diner,Cafe,CBD,0.0,38.1,675,159,6057.9,232,129,155,8839.2,4914.9,5905.5,0.22268630810082,0.359760212013498,0.33,15,4.43,686.65,2529.5,773.9,430.32,1779.21,0.31,0.45,0.25,0.3,25717.5,0.41813797699167665,0.582446520114318,0.4999999999999998,668.25,2,0.26725519079667065,Reduce Costs,Stable Local Performers
Burgers,25487,Classic Burgers Grill,QSR,South Auckland,1.0,35.26,1439,259,9132.34,531,295,354,18723.06,10401.7,12482.04,0.200697393529117,0.353761871880852,0.31,3,0.89,315.06,4068.83,2537.74,1409.85,5246.2,0.22,0.45,0.25,0.3,50739.14000000001,0.624459714934484,0.554459265409969,0.4999999999999998,1510.95,0,0.7497838859737936,Optimize Operations,High Revenue Leaders
Burgers,25771,Lucky Burgers Corner,Ghost Kitchen,West Auckland,0.8333333333333357,40.86,660,31,1266.66,283,157,189,11563.38,6415.02,7722.54,0.251700412121136,0.221080633962993,0.32,11,3.25,614.25,667.81,2396.15,1329.31,3457.22,0.05,0.45,0.25,0.3,26967.6,0.4803713620361867,0.47278104608412896,0.4999999999999998,686.4,3,0.625481878147809,Optimize Operations,High Growth Scalable Leaders
Burgers,25327,Urban Burgers Corner,Ghost Kitchen,CBD,0.0,34.39,1281,37,1272.43,560,311,373,19258.4,10695.29,12827.47,0.299884437245782,0.205399782257155,0.3,18,5.31,1980.63,629.49,3749.91,2082.54,4365.32,0.03,0.45,0.25,0.3,44053.590000000004,0.5596225785178796,0.505284219502937,0.4999999999999998,1268.19,2,0.3238490314071518,Reduce Costs,Stable Local Performers
Burgers,25813,Urban Burgers Tavern,Cafe,North Shore,0.6666666666666679,44.37,579,153,6788.61,192,106,128,8519.04,4703.22,5679.36,0.272136336062104,0.428637852496468,0.3,13,3.84,491.52,2031.33,-6.6,-3.64,1207.89,0.36,0.45,0.25,0.3,25690.230000000003,0.35733186302137915,0.7007741885585721,0.4999999999999998,596.37,3,0.5095994118752188,Optimize Operations,High Growth Scalable Leaders
Burgers,26057,Lucky Burgers Tavern,Full-service,South Auckland,1.0,44.05,966,255,11232.75,320,178,213,14096.0,7840.9,9382.65,0.355171969602816,0.468937209108844,0.3,11,3.25,692.25,1975.74,-1749.44,-973.13,958.07,0.36,0.45,0.25,0.3,42552.3,0.27698989302522087,0.82410917871166,0.4999999999999998,1014.3000000000001,3,0.6107959572100884,Optimize Operations,High Growth Scalable Leaders
Burgers,25976,Lucky Burgers Tavern,Full-service,North Shore,0.6666666666666679,34.27,1009,336,11514.72,303,168,202,10383.81,5757.36,6922.54,0.358282660192344,0.518133828393184,0.3,4,1.18,238.36,1423.03,-1831.88,-1015.69,617.15,0.5,0.45,0.25,0.3,34578.43,0.24987067768619672,0.876416488585528,0.4999999999999998,1039.27,1,0.4666149377411458,Reduce Costs,Overextended Low Return
Burgers,25573,Top Burgers Tavern,Cafe,North Shore,0.6666666666666679,44.39,1946,575,25524.25,617,343,411,27388.63,15225.77,18244.29,0.212252619564533,0.377365897689015,0.31,8,2.36,969.96,10474.68,2749.31,1528.39,6517.16,0.42,0.45,0.25,0.3,86382.94,0.8376297449574945,0.589618517253548,0.4999999999999998,2004.38,0,0.701718564649665,Optimize Operations,High Revenue Leaders
Burgers,26573,King Burgers House,Full-service,South Auckland,1.0,34.62,1576,511,17690.82,479,266,320,16582.98,9208.92,11078.4,0.371734361897688,0.50042545821052,0.31,6,1.77,566.4,2261.6,-3020.75,-1677.5,849.86,0.48,0.45,0.25,0.3,54561.12,0.22912053638343183,0.8721598201082079,0.4999999999999998,1654.8000000000002,1,0.5916482145533727,Optimize Operations,Overextended Low Return
Burgers,25819,Lucky Burgers Cafe,Cafe,CBD,0.0,35.4,799,224,7929.6,259,144,172,9168.6,5097.6,6088.8,0.257844529766589,0.362598595372401,0.31,18,5.31,913.32,3009.73,637.74,354.57,1397.73,0.39,0.45,0.25,0.3,28284.600000000002,0.4151252928887502,0.62044312513899,0.4999999999999998,791.01,2,0.2660501171555001,Reduce Costs,Stable Local Performers
Burgers,25817,Top Burgers House,QSR,West Auckland,0.8333333333333357,33.88,1496,259,8774.92,557,309,371,18871.16,10468.92,12569.48,0.21076321715489,0.417573497397825,0.32,13,3.84,1424.64,3261.32,974.95,540.86,3246.97,0.21,0.45,0.25,0.3,50684.479999999996,0.48499342007002433,0.628336714552715,0.4999999999999998,1555.8400000000001,0,0.6273307013613441,Optimize Operations,High Revenue Leaders
Burgers,26669,Classic Burgers Cafe,Cafe,CBD,0.0,44.18,844,232,10249.76,275,153,184,12149.5,6759.54,8129.12,0.229393369760364,0.38555605977308,0.29,16,4.72,868.48,3946.68,1154.82,642.5,2261.64,0.38,0.45,0.25,0.3,37287.920000000006,0.48450195534273527,0.614949429533444,0.4999999999999998,835.56,2,0.2938007821370941,Reduce Costs,Stable Local Performers
Burgers,25538,Top Burgers Cafe,Full-service,CBD,0.0,40.02,1573,473,18929.46,495,275,330,19809.9,11005.5,13206.6,0.382410141965374,0.535522962594405,0.33,12,3.54,1168.2,1553.48,-4911.53,-2728.63,-84.38,0.43,0.45,0.25,0.3,62951.46,0.10707248625509458,0.917933104559779,0.4999999999999998,1557.27,1,0.1428289945020378,Reduce Costs,Overextended Low Return
Burgers,25944,Classic Burgers Corner,Cafe,South Auckland,1.0,33.54,1021,270,9055.8,338,188,225,11336.52,6305.52,7546.5,0.236880169678479,0.388876719539985,0.32,10,2.95,663.75,3389.07,614.93,342.03,2160.48,0.36,0.45,0.25,0.3,34244.34,0.4445902805528791,0.625756889218464,0.4999999999999998,1072.05,3,0.6778361122211517,Optimize Operations,High Growth Scalable Leaders
